0,prop
1,count
2,Payment_Method_Key
3,canc_prop
4,Delivery_Option_Type_Key
5,priority_int
6,num_valid
7,customer_status
8,Cancelled_Qty
9,pay_key_num
10,Order_Payment_Status_Key
11,Payment_Provider_Key
12,Product_Charge_Price
13,destination_int
14,Medium_Key
15,Order_Sequence_No
16,Category_Level_2Clothing
17,Category_Level_2Footwear
18,ship_status
19,Ordered_Qty
20,Category_Level_2Bags
21,Category_Level_2Accessories
22,occupation_int
