0,Product_Charge_Price
1,Payment_Method_Key
2,count
3,prop
4,Medium_Key
5,canc_prop
6,num_valid
7,customer_status
8,Cancelled_Qty
9,Delivery_Option_Type_Key
10,Order_Sequence_No
11,Order_Payment_Status_Key
12,pay_key_num
13,destination_int
14,Payment_Provider_Key
15,Category_Level_2Clothing
16,ship_status
17,Category_Level_2Footwear
18,priority_int
19,Category_Level_2Bags
20,Ordered_Qty
21,Category_Level_2Accessories
22,Category_Level_2Gifting
