0,Payment_Method_Key
1,count
2,prop
3,customer_status
4,canc_prop
5,Cancelled_Qty
6,num_valid
7,Delivery_Option_Type_Key
8,priority_int
9,Order_Payment_Status_Key
10,destination_int
11,pay_key_num
12,Payment_Provider_Key
13,Medium_Key
14,Product_Charge_Price
15,Order_Sequence_No
16,Category_Level_2Footwear
17,ship_status
18,Category_Level_2Clothing
19,Ordered_Qty
20,Category_Level_2Accessories
21,Category_Level_2Bags
