0,Payment_Method_Key
1,Product_Charge_Price
2,Cancelled_Qty
3,Category_Level_2Clothing
4,canc_prop
5,count
6,ship_status
7,Category_Level_2Footwear
8,prop
9,Medium_Key
10,Order_Sequence_No
11,Order_Payment_Status_Key
12,destination_int
13,customer_status
14,Category_Level_2DVD.and.Blu.Ray
15,num_valid
16,Delivery_Option_Type_Key
17,pay_key_num
18,Category_Level_2Tech
19,Payment_Provider_Key
20,Category_Level_2Games
21,Category_Level_2Merchandise
22,Ordered_Qty
23,priority_int
