"","Category_Level_2Accessories","Category_Level_2Bags","Category_Level_2Beauty.Boxes","Category_Level_2Body.Care","Category_Level_2Books","Category_Level_2Clothing","Category_Level_2DVD.and.Blu.Ray","Category_Level_2Footwear","Category_Level_2Fragrance","Category_Level_2Games","Category_Level_2Garden","Category_Level_2Gifting","Category_Level_2Gifts","Category_Level_2Hair.Care","Category_Level_2Health.and.Beauty.Electricals","Category_Level_2Health.and.Beauty.Gift.Sets","Category_Level_2Homeware","Category_Level_2Make.Up","Category_Level_2Merchandise","Category_Level_2Music","Category_Level_2Nail.Care","Category_Level_2NULL","Category_Level_2Shaving","Category_Level_2Skin.Care","Category_Level_2Sports","Category_Level_2Sports.Nutrition","Category_Level_2Tech","Category_Level_2Toys","Delivery_Option_Type_Key","Payment_Method_Key","Locale_Key","Order_Sequence_No","Medium_Key","Campaign_Key","Order_Payment_Status_Key","Payment_Provider_Key","Ordered_Product_Key","Product_Charge_Price","Ordered_Qty","Cancelled_Qty","pay_key_num","num_valid","count","prop","canc_prop","fraud_status","Site_Key"
"11",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,10,118,2,0,1,2403586,11.5905,1,0,0,2,2,1,0,0,"153"
"12",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,11,118,2,0,2,2337518,10.6305,1,0,0,2,2,1,0,0,"153"
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,12,1,48,123588,0,2,2317054,6.436,2,2,0,1,1,1,1,0,"153"
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,-1,12,1,118,82900,7,5,2419782,169.0311,1,1,7,0,1,0,1,0,"153"
"15",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,12,1,1,82900,7,5,2477467,318.9194,1,1,7,0,1,0,1,0,"153"
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,67,12,1,106,2,0,5,2474484,14.3589,1,0,0,1,1,1,0,0,"153"
"17",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,2,8,1,2,0,2,2376313,53.1992,1,0,0,6,6,1,0,0,"153"
"18",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,2,-1,82900,0,2,2311921,12.7613,1,0,0,1,1,1,0,0,"153"
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,2,3,13,82461,0,2,2388720,14.892,1,0,0,1,1,1,0,0,"153"
"20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,2,59,53756,0,1,2277712,7.5787,1,0,0,1,1,1,0,0,"153"
"21",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,106,2,0,1,2478280,12.332,1,0,0,3,3,1,0,0,"153"
"22",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,106,2,0,1,2319466,8.4217,1,0,0,3,3,1,0,0,"153"
"23",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,24,1,2,0,2,1533677,13.8384,1,0,0,7,7,1,0,0,"153"
"24",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,24,1,2,0,2,1825013,12.7613,1,0,0,7,7,1,0,0,"153"
"25",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,25,1,2,0,2,2443270,35.1227,1,0,0,7,7,1,0,0,"153"
"26",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,2,106,2,0,2,1861211,9.5768,1,0,0,1,1,1,0,0,"153"
"27",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,72,1,2,0,1,2372838,8.4217,1,0,0,21,21,1,0,0,"153"
"28",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,73,1,2,0,1,2372839,8.4217,1,0,0,21,21,1,0,0,"153"
"29",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,9,118,2,0,1,2421939,23.1732,1,1,0,3,3,1,1,0,"153"
"30",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,74,1,2,0,1,2372840,8.4217,1,0,0,21,21,1,0,0,"153"
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,2,2,59,9430,0,1,2336791,13.6979,1,0,0,3,3,1,0,0,"153"
"32",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,9,13,82461,0,2,2392340,6.7123,1,0,0,5,5,1,0,0,"153"
"33",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,9,13,82461,0,2,2159772,9.569,1,0,0,5,5,1,0,0,"153"
"34",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,1,106,2,0,1,2298750,24.2347,2,2,0,1,1,1,1,0,"153"
"35",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,36,59,125682,0,1,2276006,9.3661,2,0,0,36,36,1,0,0,"153"
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,6,1,13,82461,0,1,2462344,7.5787,1,0,0,1,1,1,0,0,"153"
"37",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,1,13,82461,0,2,2433078,23.9459,1,0,0,1,1,1,0,0,"153"
"38",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,143,13,82461,0,2,2282072,8.6168,1,1,0,68,68,1,1,0,"153"
"39",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,143,13,82461,0,2,2176031,8.6246,1,1,0,68,68,1,1,0,"153"
"40",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,143,13,82461,0,2,2188428,8.6168,1,0,0,68,68,1,0,0,"153"
"41",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,6,59,11406,0,1,2413635,15.8052,1,0,0,2,2,1,0,0,"153"
"42",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,6,59,11406,0,1,2413642,15.8052,1,0,0,2,2,1,0,0,"153"
"43",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,9,-1,82900,0,2,2048803,10.6305,1,0,0,15,15,1,0,0,"153"
"44",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,9,-1,82900,0,2,2393989,9.5768,1,0,0,15,15,1,0,0,"153"
"45",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,9,-1,82900,0,2,2170092,9.5768,1,0,0,15,15,1,0,0,"153"
"46",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,9,-1,82900,0,2,2441402,15.9613,1,0,0,15,15,1,0,0,"153"
"47",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,9,-1,82900,0,2,2403586,11.7076,1,0,0,15,15,1,0,0,"153"
"48",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,12,1,1,2,0,5,2393730,7.6427,1,0,0,1,1,1,0,0,"153"
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,6,3,48,123384,0,1,2405918,10.1466,1,0,0,18,18,1,0,0,"153"
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,6,3,48,123384,0,1,2405913,10.1466,1,0,0,18,18,1,0,0,"153"
"51",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,75,1,2,0,1,1879776,12.4022,1,0,0,21,21,1,0,0,"153"
"52",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,76,1,2,0,1,1875885,9.3661,1,0,0,21,21,1,0,0,"153"
"53",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,76,1,2,0,1,1915685,9.3661,1,0,0,21,21,1,0,0,"153"
"54",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,1,-1,82900,0,1,2320321,38.9862,1,0,0,1,1,1,0,0,"153"
"55",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,4,1,2,0,1,2392340,7.3758,1,0,0,1,1,1,0,0,"153"
"56",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,12,1,1,2,0,5,2458069,30.8224,1,0,0,1,1,1,0,0,"153"
"57",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,48,8075,0,1,2277944,6.3143,1,0,0,4,4,1,0,0,"153"
"58",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,48,8075,0,1,2277946,6.3143,1,0,0,4,4,1,0,0,"153"
"59",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,48,8075,0,1,2277943,6.3143,1,0,0,4,4,1,0,0,"153"
"60",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,48,8075,0,1,2277922,6.3143,1,0,0,4,4,1,0,0,"153"
"61",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,1,118,2,0,1,2067138,42.1395,1,1,0,1,1,1,1,0,"153"
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,9,2,48,4659,0,2,2188155,10.8248,1,0,0,2,2,1,0,0,"153"
"63",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,66,13,3601,0,1,2473452,14.2208,1,1,0,21,21,1,1,0,"153"
"64",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,66,13,3601,0,1,2473454,14.2286,1,1,0,21,21,1,1,0,"153"
"65",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,5,1,2,0,2,1608165,2.1542,1,1,0,15,15,1,1,0,"153"
"66",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,5,1,2,0,2,2270113,2.3883,1,1,0,15,15,1,1,0,"153"
"67",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,5,1,2,0,2,2270114,2.3883,1,1,0,15,15,1,1,0,"153"
"68",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,5,1,2,0,2,2270116,2.3883,3,3,0,15,15,1,1,0,"153"
"69",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,5,1,2,0,2,2364379,2.8801,1,1,0,15,15,1,1,0,"153"
"70",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,5,1,2,0,2,2364381,2.8801,1,1,0,15,15,1,1,0,"153"
"71",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,5,1,2,0,2,2334801,1.881,1,1,0,15,15,1,1,0,"153"
"72",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,5,1,2,0,2,2405729,2.3883,3,3,0,15,15,1,1,0,"153"
"73",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,1,48,123575,0,1,2067138,42.1395,1,0,0,2,2,1,0,0,"153"
"74",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,2,3,1,2,0,1,2067138,42.1395,2,2,0,1,1,1,1,0,"153"
"75",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,1,106,2,0,2,2067138,42.5609,1,0,0,1,1,1,0,0,"153"
"76",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,118,2,0,2,2443649,15.9613,1,1,0,2,2,1,1,0,"153"
"77",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,1,118,2,0,2,2429136,9.5768,1,0,0,2,2,1,0,0,"153"
"78",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,6,1,2,0,2,2364379,0.3278,3,3,0,15,15,1,1,0,"153"
"79",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,6,1,2,0,2,2364380,0.3278,3,3,0,15,15,1,1,0,"153"
"80",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,6,1,2,0,2,2364381,0.32,3,3,0,15,15,1,1,0,"153"
"81",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,59,125405,0,3,2360925,9.3661,1,0,0,5,5,1,0,0,"153"
"82",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,59,125405,0,3,2293559,9.3661,1,0,0,5,5,1,0,0,"153"
"83",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,59,125405,0,3,2258695,10.529,1,0,0,5,5,1,0,0,"153"
"84",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,59,125405,0,3,2258696,10.529,1,0,0,5,5,1,0,0,"153"
"85",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,7,1,2,0,2,2364372,0.7181,3,3,0,15,15,1,1,0,"153"
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,7,1,2,0,2,1854258,0.6556,3,3,0,15,15,1,1,0,"153"
"87",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,7,1,2,0,2,2364373,0.7181,3,3,0,15,15,1,1,0,"153"
"88",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,2,48,8055,0,1,2137144,9.3661,1,0,0,2,2,1,0,0,"153"
"89",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,2,48,8055,0,1,2252331,9.3661,1,0,0,2,2,1,0,0,"153"
"90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,6,1,13,82461,0,-1,2372126,18.9585,1,0,0,1,1,1,0,0,"153"
"91",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,6,59,53756,0,1,2315198,10.4354,1,0,0,2,2,1,0,0,"153"
"92",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,6,59,53756,0,1,2325560,10.4275,1,0,0,2,2,1,0,0,"153"
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,2,1,13,82461,0,2,2423649,14.3691,1,0,0,1,1,1,0,0,"153"
"94",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,1,106,2,0,1,1891155,9.3661,1,0,0,2,2,1,0,0,"153"
"95",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,1,106,2,0,1,2116857,9.3661,1,0,0,2,2,1,0,0,"153"
"96",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,1,106,2,0,2,2195219,9.569,1,0,0,1,1,1,0,0,"153"
"97",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,15,59,65872,0,2,2266228,9.0539,1,0,0,15,15,1,0,0,"153"
"98",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,15,59,65872,0,2,2266229,9.4597,1,0,0,15,15,1,0,0,"153"
"99",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,15,59,65872,0,2,1915685,9.4597,1,0,0,15,15,1,0,0,"153"
"100",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,4,13,82461,0,1,2191896,9.4831,1,0,0,1,1,1,0,0,"153"
"101",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,5,59,125667,0,1,2315242,10.529,1,0,0,3,3,1,0,0,"153"
"102",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,5,59,125667,0,1,2315244,9.4831,1,0,0,3,3,1,0,0,"153"
"103",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,6,5,59,125667,0,1,2315243,9.4831,1,0,0,3,3,1,0,0,"153"
"104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,9,1,48,4659,0,1,1386185,16.571,1,0,0,1,1,1,0,0,"153"
"105",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,6,118,2,0,2,1482290,8.5075,1,0,0,4,4,1,0,0,"153"
"106",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,6,118,2,0,2,2339411,10.6305,1,0,0,4,4,1,0,0,"153"
"107",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,1,2,7,1,2246562,268.6889,1,1,7,0,1,0,1,0,"153"
"108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,12,1,48,123588,0,5,2459996,8.9788,2,2,0,3,3,1,1,0,"153"
"109",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,1,2,7,1,2376961,347.7073,1,1,7,0,1,0,1,0,"153"
"110",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,13,48,8075,0,2,2315243,9.5768,1,0,0,14,14,1,0,0,"153"
"111",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,13,48,8075,0,2,2315244,9.5768,1,0,0,14,14,1,0,0,"153"
"112",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,13,48,8075,0,2,2315242,10.6305,1,0,0,14,14,1,0,0,"153"
"113",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,14,48,8075,0,2,2438389,15.9613,1,0,0,14,14,1,0,0,"153"
"114",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,14,48,8075,0,2,2446322,15.9613,1,0,0,14,14,1,0,0,"153"
"115",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,13,82461,7,2,2136830,7.446,1,1,7,0,13,0,1,0,"153"
"116",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,13,82461,7,2,2443635,10.248,1,1,7,0,13,0,1,0,"153"
"117",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,13,82461,7,2,2350563,5.323,1,1,7,0,13,0,1,0,"153"
"118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,-1,6,1,13,82461,7,2,2426434,10.6383,1,1,7,0,13,0,1,0,"153"
"119",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,13,82461,7,2,2337456,7.446,1,1,7,0,13,0,1,0,"153"
"120",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,13,82461,7,2,1890156,8.5075,1,1,7,0,13,0,1,0,"153"
"121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,-1,6,1,13,82461,7,2,2426280,10.6383,1,1,7,0,13,0,1,0,"153"
"122",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,6,1,13,82461,7,2,2441990,10.248,1,1,7,0,13,0,1,0,"153"
"123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,-1,6,1,13,82461,7,2,2388583,10.6383,1,1,7,0,13,0,1,0,"153"
